UF;Mesorregiao;cd_div;CNAE;Intensivo em mao de obra;Quantidade de empregos do setor na mesorregião (1);Quantidade de empregos totais na mesorregião (2);Participacao de empregos do setor na mesorregião (PSM = 1/2);Quantidade de empregos do setor na UF (3);Múltiplo de emprego regional (MER = PSM*1/3);Quantidade total de empresas na mesorregião (4);Polo Regional;Quantidade de empregos totais na UF (5);Participacao de empregos do setor na UF (PSE = 3/5);Gini locacional estadual (GLE);Quoeficiente locacional estadual (QLE = (1-GLE)*PSM/PSE);Quantidade de micro, pequenas e medias empresas na mesorregião;Quantidade de grandes empresas na mesorregião;Quantidade de empresas totais na UF (6);Participacao de empresas na UF (PEE = 4/6);Polo Estadual;Quantidade de empregos do setor no Brasil (7);Múltiplo de emprego nacional (MEN = PSM*1/7);Quantidade de empregos totais no Brasil (8);Participaçcao de empregos do setor no Brasil (PSP = 7/8);Gini locacional nacional (GLN);Quoeficiente locacional nacional (QLE = (1-GLN)*PSM/PSP);Quantidade de empresas totais no Brasil (9);Participacao de empresas no pais (PEP = 4/9);Polo Nacional;Valor exportado (10);Valor bruto da producao industrial (VBPI);Índice de insercao internacional (10/VBPI);Participação do setor nas exportações da UF;Participação da UF nas exportações nacionais do setor;Polo Internacional;source;Categoria_CNAE;arranjo_setorial;sk;polo;municipio;longitude;latitude
Bahia;Centro Sul Baiano;7;Extração De Minerais Metálicos;Não;1234;70069;0,0176;7706;0,0028;8;Sim;519829;0,0148;0,3574300599999995;0,7641;8;0;37;0,2162;Não;102146;0,0002;13620921;0,0121;0,5089766600000003;1,1524;655;0,0122;Não;52752194,0;130288776,496;0,001;0,0969952391442786;0,0137100619774962;Não;Outros;CNAE Divisão;Minerais Metálicos;Bahia_Centro Sul Baiano_Minerais Metálicos;Regional;piata;-42,08093887104897;-13,09983894463211
Bahia;Extremo Oeste Baiano;7;Extração De Minerais Metálicos;Não;9;17900;0,0005;7706;0,0;2;Não;519829;0,0148;0,3841304599999995;0,0208;2;0;37;0,0541;Não;102146;0,0;13620921;0,0001;0,4277651299999998;0,0382;655;0,0031;Não;71199,0;950242,2921;0,0;0,0969952391442786;0,0137100619774962;Não;Outros;CNAE Divisão;Minerais Metálicos;Bahia_Extremo Oeste Baiano_Minerais Metálicos;;;;
Bahia;Metropolitana de Salvador;7;Extração De Minerais Metálicos;Não;100;256918;0,0004;7706;0,0;8;Não;519829;0,0148;0,2259913399999995;0,0209;8;0;37;0,2162;Não;102146;0,0;13620921;0,001;0,3605208699999993;0,0341;655;0,0122;Não;223534,0;10558247,6901;0,0;0,0969952391442786;0,0137100619774962;Não;Outros;CNAE Divisão;Minerais Metálicos;Bahia_Metropolitana de Salvador_Minerais Metálicos;;;;
Bahia;Nordeste Baiano;7;Extração De Minerais Metálicos;Não;993;24468;0,0406;7706;0,0052;4;Sim;519829;0,0148;0,4608257099999993;1,4791;3;1;37;0,1081;Sim;102146;0,0004;13620921;0,0097;0,5821021599999996;2,2625;655;0,0061;Não;114823,0;104843399,5628;0,0;0,0969952391442786;0,0137100619774962;Não;Outros;CNAE Divisão;Minerais Metálicos;Bahia_Nordeste Baiano_Minerais Metálicos;;;;
Bahia;Sul Baiano;7;Extração De Minerais Metálicos;Não;416;49269;0,0084;7706;0,0005;3;Não;519829;0,0148;0,3555524899999998;0,3658;3;0;37;0,0811;Não;102146;0,0;13620921;0,0041;0,3228050299999996;0,7585;655;0,0046;Não;240335445,0;43922310,3909;0,007;0,0969952391442786;0,0137100619774962;Não;Outros;CNAE Divisão;Minerais Metálicos;Bahia_Sul Baiano_Minerais Metálicos;;;;
Bahia;Vale São-Franciscano da Bahia;7;Extração De Minerais Metálicos;Não;548;18133;0,0302;7706;0,0021;3;Sim;519829;0,0148;0,5021590500000002;1,0158;3;0;37;0,0811;Não;102146;0,0002;13620921;0,0054;0,5566084600000005;1,7856;655;0,0046;Não;;57859197,3418;;0,0969952391442786;0,0137100619774962;Não;Outros;CNAE Divisão;Minerais Metálicos;Bahia_Vale São-Franciscano da Bahia_Minerais Metálicos;;;;
Bahia;Centro Norte Baiano;8;Extração De Minerais Não-Metálicos;Não;1034;83072;0,0124;5691;0,0023;101;Sim;519829;0,0109;0,3411763199999995;0,7495;101;0;394;0,2563;Sim;87971;0,0001;13620921;0,0118;0,4601179400000001;1,0365;6646;0,0152;Não;7678586,0;65046802,5943;0,0;0,0156780247515795;0,1198988185555345;Não;Outros;CNAE Divisão;Minerais Não-metálicos;Bahia_Centro Norte Baiano_Minerais Não-metálicos;Estadual;feira de santana;-38,91271539390202;-12,30196189478884
Bahia;Centro Sul Baiano;8;Extração De Minerais Não-Metálicos;Não;2277;70069;0,0325;5691;0,013;123;Sim;519829;0,0109;0,3574300599999995;1,916;122;1;394;0,3122;Sim;87971;0,0008;13620921;0,0259;0,5089766600000003;2,4709;6646;0,0185;Sim;30356024,0;143241363,1597;0,0;0,0156780247515795;0,1198988185555345;Não;Outros;CNAE Divisão;Minerais Não-metálicos;Bahia_Centro Sul Baiano_Minerais Não-metálicos;Nacional;brumado;-41,80796060349871;-14,18599118274635
Bahia;Extremo Oeste Baiano;8;Extração De Minerais Não-Metálicos;Não;226;17900;0,0126;5691;0,0005;16;Não;519829;0,0109;0,3841304599999995;0,7119;16;0;394;0,0406;Não;87971;0,0;13620921;0,0026;0,4277651299999998;1,1164;6646;0,0024;Não;;14217192,8301;;0,0156780247515795;0,1198988185555345;Não;Outros;CNAE Divisão;Minerais Não-metálicos;Bahia_Extremo Oeste Baiano_Minerais Não-metálicos;;;;
Bahia;Metropolitana de Salvador;8;Extração De Minerais Não-Metálicos;Não;681;256918;0,0027;5691;0,0003;41;Não;519829;0,0109;0,2259913399999995;0,1917;41;0;394;0,1041;Não;87971;0,0;13620921;0,0077;0,3605208699999993;0,2674;6646;0,0062;Não;38013745,0;42840302,2889;0,002;0,0156780247515795;0,1198988185555345;Não;Outros;CNAE Divisão;Minerais Não-metálicos;Bahia_Metropolitana de Salvador_Minerais Não-metálicos;Regional;simoes filho;-38,42952525028888;-12,7886342563217
Bahia;Nordeste Baiano;8;Extração De Minerais Não-Metálicos;Não;484;24468;0,0198;5691;0,0017;18;Sim;519829;0,0109;0,4608257099999993;0,9794;18;0;394;0,0457;Não;87971;0,0001;13620921;0,0055;0,5821021599999996;1,2811;6646;0,0027;Não;23864706,0;30447439,5122;0,001;0,0156780247515795;0,1198988185555345;Não;Outros;CNAE Divisão;Minerais Não-metálicos;Bahia_Nordeste Baiano_Minerais Não-metálicos;Estadual;alagoinhas;-38,44902433964327;-12,17395353878866
Bahia;Sul Baiano;8;Extração De Minerais Não-Metálicos;Não;553;49269;0,0112;5691;0,0011;64;Não;519829;0,0109;0,3555524899999998;0,6622;64;0;394;0,1624;Não;87971;0,0001;13620921;0,0063;0,3228050299999996;1,1743;6646;0,0096;Não;77843,0;34788086,8807;0,0;0,0156780247515795;0,1198988185555345;Não;Outros;CNAE Divisão;Minerais Não-metálicos;Bahia_Sul Baiano_Minerais Não-metálicos;Estadual;teixeira de freitas;-39,63665200327526;-17,35227310196392
Bahia;Vale São-Franciscano da Bahia;8;Extração De Minerais Não-Metálicos;Não;436;18133;0,024;5691;0,0018;31;Sim;519829;0,0109;0,5021590500000002;1,0961;31;0;394;0,0787;Sim;87971;0,0001;13620921;0,005;0,5566084600000005;1,6476;6646;0,0047;Não;18,0;27427858,7341;0,0;0,0156780247515795;0,1198988185555345;Não;Outros;CNAE Divisão;Minerais Não-metálicos;Bahia_Vale São-Franciscano da Bahia_Minerais Não-metálicos;Estadual;campo alegre de lourdes;-43,32640346938486;-9,402700128222193
Bahia;Centro Norte Baiano;9;Atividades de apoio à extração de minerais;Não;112;83072;0,0013;2904;0,0001;5;Não;519829;0,0056;0,3411763199999995;0,1529;5;0;49;0,102;Não;28920;0,0;13620921;0,0039;0,4601179400000001;0,3306;502;0,01;Não;;6898829,6749;;;;Não;Outros;CNAE Divisão;Energia;Bahia_Centro Norte Baiano_Energia;;;;
Bahia;Centro Sul Baiano;9;Atividades de apoio à extração de minerais;Não;266;70069;0,0038;2904;0,0003;9;Não;519829;0,0056;0,3574300599999995;0,436;9;0;49;0,1837;Não;28920;0,0;13620921;0,0092;0,5089766600000003;0,8788;502;0,0179;Não;;16384720,478;;;;Não;Outros;CNAE Divisão;Energia;Bahia_Centro Sul Baiano_Energia;;;;
Bahia;Metropolitana de Salvador;9;Atividades de apoio à extração de minerais;Não;2144;256918;0,0083;2904;0,0062;29;Sim;519829;0,0056;0,2259913399999995;1,1472;28;1;49;0,5918;Sim;28920;0,0006;13620921;0,0741;0,3605208699999993;2,4999;502;0,0578;Sim;;132063310,9201;;;;Não;Outros;CNAE Divisão;Energia;Bahia_Metropolitana de Salvador_Energia;Nacional;salvador;-38,60202474665378;-12,79138401752377
Bahia;Nordeste Baiano;9;Atividades de apoio à extração de minerais;Não;361;24468;0,0148;2904;0,0018;3;Sim;519829;0,0056;0,4608257099999993;1,425;3;0;49;0,0612;Não;28920;0,0002;13620921;0,0125;0,5821021599999996;2,913;502;0,006;Não;;22236406,3629;;;;Não;Outros;CNAE Divisão;Energia;Bahia_Nordeste Baiano_Energia;;;;
Bahia;Sul Baiano;9;Atividades de apoio à extração de minerais;Não;9;49269;0,0002;2904;0,0;2;Não;519829;0,0056;0,3555524899999998;0,023;2;0;49;0,0408;Não;28920;0,0;13620921;0,0003;0,3228050299999996;0,0638;502;0,004;Não;;554370,2417;;;;Não;Outros;CNAE Divisão;Energia;Bahia_Sul Baiano_Energia;;;;
Bahia;Vale São-Franciscano da Bahia;9;Atividades de apoio à extração de minerais;Não;12;18133;0,0007;2904;0,0;1;Não;519829;0,0056;0,5021590500000002;0,0622;1;0;49;0,0204;Não;28920;0,0;13620921;0,0004;0,5566084600000005;0,1462;502;0,002;Não;;739160,3223;;;;Não;Outros;CNAE Divisão;Energia;Bahia_Vale São-Franciscano da Bahia_Energia;Estadual;paulo afonso;-38,33888436362329;-9,603786205423711
Bahia;Centro Norte Baiano;10;Fabricação De Produtos Alimentícios;Sim;7108;83072;0,0856;42721;0,0142;340;Sim;519829;0,0822;0,3411763199999995;0,6861;337;3;2439;0,1394;Não;1670372;0,0004;13620921;0,0043;0,4601179400000001;0,3768;51362;0,0066;Não;8632053,0;812929821,4441;0,0;0,1203043369546884;0,018745882024352;Não;Outros;CNAE Divisão;Alimentos e Bebidas;Bahia_Centro Norte Baiano_Alimentos e Bebidas;Regional;feira de santana;-38,86718605484887;-12,19228506511715
Bahia;Centro Sul Baiano;10;Fabricação De Produtos Alimentícios;Sim;6051;70069;0,0864;42721;0,0122;497;Sim;519829;0,0822;0,3574300599999995;0,6754;497;0;2439;0,2038;Não;1670372;0,0003;13620921;0,0036;0,5089766600000003;0,3459;51362;0,0097;Não;26529964,0;692042536,5163;0,0;0,1203043369546884;0,018745882024352;Não;Outros;CNAE Divisão;Alimentos e Bebidas;Bahia_Centro Sul Baiano_Alimentos e Bebidas;Regional;vitoria da conquista;-40,97248280529937;-14,93958776514762
Bahia;Extremo Oeste Baiano;10;Fabricação De Produtos Alimentícios;Sim;3512;17900;0,1962;42721;0,0161;141;Sim;519829;0,0822;0,3841304599999995;1,47;140;1;2439;0,0578;Sim;1670372;0,0004;13620921;0,0021;0,4277651299999998;0,9155;51362;0,0027;Não;498375246,0;401661442,4468;0,003;0,1203043369546884;0,018745882024352;Não;Outros;CNAE Divisão;Alimentos e Bebidas;Bahia_Extremo Oeste Baiano_Alimentos e Bebidas;Estadual;luis eduardo magalhaes;-46,10675096919771;-12,3655665928188
Bahia;Metropolitana de Salvador;10;Fabricação De Produtos Alimentícios;Sim;11910;256918;0,0464;42721;0,0129;741;Sim;519829;0,0822;0,2259913399999995;0,4369;739;2;2439;0,3038;Não;1670372;0,0003;13620921;0,0071;0,3605208699999993;0,242;51362;0,0144;Não;7858028,0;1362126360,9171;0,0;0,1203043369546884;0,018745882024352;Não;Outros;CNAE Divisão;Alimentos e Bebidas;Bahia_Metropolitana de Salvador_Alimentos e Bebidas;Regional;salvador;-38,50889972204203;-12,91745643622972
Bahia;Nordeste Baiano;10;Fabricação De Produtos Alimentícios;Sim;1705;24468;0,0697;42721;0,0028;150;Sim;519829;0,0822;0,4608257099999993;0,4572;150;0;2439;0,0615;Não;1670372;0,0001;13620921;0,001;0,5821021599999996;0,2375;51362;0,0029;Não;15273528,0;194997938,3177;0,0;0,1203043369546884;0,018745882024352;Não;Outros;CNAE Divisão;Alimentos e Bebidas;Bahia_Nordeste Baiano_Alimentos e Bebidas;Estadual;alagoinhas;-38,41775091156259;-11,99392134543002
Bahia;Sul Baiano;10;Fabricação De Produtos Alimentícios;Sim;7490;49269;0,152;42721;0,0267;461;Sim;519829;0,0822;0,3555524899999998;1,1916;459;2;2439;0,189;Sim;1670372;0,0007;13620921;0,0045;0,3228050299999996;0,8394;51362;0,009;Não;261126086,0;856618509,0906;0,001;0,1203043369546884;0,018745882024352;Não;Outros;CNAE Divisão;Alimentos e Bebidas;Bahia_Sul Baiano_Alimentos e Bebidas;Estadual;ilheus;-39,23942776553422;-14,74803222452389
Bahia;Vale São-Franciscano da Bahia;10;Fabricação De Produtos Alimentícios;Sim;4945;18133;0,2727;42721;0,0316;109;Sim;519829;0,0822;0,5021590500000002;1,6516;108;1;2439;0,0447;Sim;1670372;0,0008;13620921;0,003;0,5566084600000005;0,986;51362;0,0021;Não;8057774,0;565551205,2674;0,0;0,1203043369546884;0,018745882024352;Não;Outros;CNAE Divisão;Alimentos e Bebidas;Bahia_Vale São-Franciscano da Bahia_Alimentos e Bebidas;Estadual;juazeiro;-40,71416390801118;-9,609122783856805
Bahia;Centro Norte Baiano;11;Fabricação De Bebidas;Sim;455;83072;0,0055;6336;0,0004;13;Não;519829;0,0122;0,3411763199999995;0,297;13;0;87;0,1494;Não;122957;0,0;13620921;0,0037;0,4601179400000001;0,329;3498;0,0037;Não;;64530719,697;;3,12804151896e-05;0,0009583017341108;Não;Outros;CNAE Divisão;Alimentos e Bebidas;Bahia_Centro Norte Baiano_Alimentos e Bebidas;Regional;feira de santana;-38,86718605484887;-12,19228506511715
Bahia;Centro Sul Baiano;11;Fabricação De Bebidas;Sim;531;70069;0,0076;6336;0,0006;8;Não;519829;0,0122;0,3574300599999995;0,4003;8;0;87;0,092;Não;122957;0,0;13620921;0,0043;0,5089766600000003;0,4134;3498;0,0023;Não;26093,0;75309477,2727;0,0;3,12804151896e-05;0,0009583017341108;Não;Outros;CNAE Divisão;Alimentos e Bebidas;Bahia_Centro Sul Baiano_Alimentos e Bebidas;Regional;vitoria da conquista;-40,97248280529937;-14,93958776514762
Bahia;Extremo Oeste Baiano;11;Fabricação De Bebidas;Sim;15;17900;0,0008;6336;0,0;4;Não;519829;0,0122;0,3841304599999995;0,0404;4;0;87;0,046;Não;122957;0,0;13620921;0,0001;0,4277651299999998;0,0507;3498;0,0011;Não;;2127386,3636;;3,12804151896e-05;0,0009583017341108;Não;Outros;CNAE Divisão;Alimentos e Bebidas;Bahia_Extremo Oeste Baiano_Alimentos e Bebidas;Estadual;luis eduardo magalhaes;-46,10675096919771;-12,3655665928188
Bahia;Metropolitana de Salvador;11;Fabricação De Bebidas;Sim;2696;256918;0,0105;6336;0,0045;34;Sim;519829;0,0122;0,2259913399999995;0,6662;31;3;87;0,3908;Não;122957;0,0002;13620921;0,0219;0,3605208699999993;0,7438;3498;0,0097;Não;152996,0;382362242,4242;0,0;3,12804151896e-05;0,0009583017341108;Não;Outros;CNAE Divisão;Alimentos e Bebidas;Bahia_Metropolitana de Salvador_Alimentos e Bebidas;Regional;salvador;-38,50889972204203;-12,91745643622972
Bahia;Nordeste Baiano;11;Fabricação De Bebidas;Sim;1873;24468;0,0765;6336;0,0226;7;Sim;519829;0,0122;0,4608257099999993;3,3809;5;2;87;0,0805;Sim;122957;0,0012;13620921;0,0152;0,5821021599999996;3,5415;3498;0,002;Não;;265639643,9394;;3,12804151896e-05;0,0009583017341108;Não;Outros;CNAE Divisão;Alimentos e Bebidas;Bahia_Nordeste Baiano_Alimentos e Bebidas;Estadual;alagoinhas;-38,41775091156259;-11,99392134543002
Bahia;Sul Baiano;11;Fabricação De Bebidas;Sim;493;49269;0,01;6336;0,0008;18;Não;519829;0,0122;0,3555524899999998;0,5283;18;0;87;0,2069;Não;122957;0,0;13620921;0,004;0,3228050299999996;0,7502;3498;0,0051;Não;;69920098,4848;;3,12804151896e-05;0,0009583017341108;Não;Outros;CNAE Divisão;Alimentos e Bebidas;Bahia_Sul Baiano_Alimentos e Bebidas;Estadual;ilheus;-39,23942776553422;-14,74803222452389
Bahia;Vale São-Franciscano da Bahia;11;Fabricação De Bebidas;Sim;273;18133;0,0151;6336;0,0006;3;Não;519829;0,0122;0,5021590500000002;0,6162;3;0;87;0,0345;Não;122957;0,0;13620921;0,0022;0,5566084600000005;0,7417;3498;0,0009;Não;24750,0;38718431,8182;0,0;3,12804151896e-05;0,0009583017341108;Não;Outros;CNAE Divisão;Alimentos e Bebidas;Bahia_Vale São-Franciscano da Bahia_Alimentos e Bebidas;Estadual;juazeiro;-40,71416390801118;-9,609122783856805
Bahia;Centro Norte Baiano;12;Fabricação De Produtos Do Fumo;Sim;1206;83072;0,0145;1303;0,0134;4;Sim;519829;0,0025;0,3411763199999995;3,8212;3;1;15;0,2667;Sim;11107;0,0016;13620921;0,1086;0,4601179400000001;9,6001;226;0,0177;Sim;414304,0;25692151,0407;0,0;6,75066312848e-05;0,0040459432115829;Não;Outros;CNAE Divisão;Produtos diversos;Bahia_Centro Norte Baiano_Produtos diversos;Nacional;sao goncalo dos campos;-38,95033700882574;-12,32959259049233
Bahia;Metropolitana de Salvador;12;Fabricação De Produtos Do Fumo;Sim;80;256918;0,0003;1303;0,0;8;Não;519829;0,0025;0,2259913399999995;0,0929;8;0;15;0,5333;Não;11107;0,0;13620921;0,0072;0,3605208699999993;0,2353;226;0,0354;Não;56595,0;1704288,6262;0,0;6,75066312848e-05;0,0040459432115829;Não;Outros;CNAE Divisão;Produtos diversos;Bahia_Metropolitana de Salvador_Produtos diversos;Estadual;salvador;-38,55981542433242;-12,91064354585167
Bahia;Nordeste Baiano;12;Fabricação De Produtos Do Fumo;Sim;17;24468;0,0007;1303;0,0;3;Não;519829;0,0025;0,4608257099999993;0,151;3;0;15;0,2;Não;11107;0,0;13620921;0,0015;0,5821021599999996;0,3587;226;0,0133;Não;;362161,3331;;6,75066312848e-05;0,0040459432115829;Não;Outros;CNAE Divisão;Produtos diversos;Bahia_Nordeste Baiano_Produtos diversos;;;;
Bahia;Centro Norte Baiano;13;Fabricação De Produtos Têxteis;Sim;910;83072;0,011;9329;0,0011;33;Não;519829;0,0179;0,3411763199999995;0,4048;33;0;284;0,1162;Não;266620;0,0;13620921;0,0034;0,4601179400000001;0,3034;9859;0,0033;Não;78303,0;57418613,6521;0,0;0,0059872587956895;0,0595245300843301;Não;Outros;CNAE Divisão;Têxtil, Vestuário e Calçados;Bahia_Centro Norte Baiano_Têxtil, Vestuário e Calçados;Nacional;santo estevao;-39,38033477252073;-12,44563549431073
Bahia;Centro Sul Baiano;13;Fabricação De Produtos Têxteis;Sim;581;70069;0,0083;9329;0,0005;49;Não;519829;0,0179;0,3574300599999995;0,298;49;0;284;0,1725;Não;266620;0,0;13620921;0,0022;0,5089766600000003;0,2082;9859;0,005;Não;;36659576,4086;;0,0059872587956895;0,0595245300843301;Não;Outros;CNAE Divisão;Têxtil, Vestuário e Calçados;Bahia_Centro Sul Baiano_Têxtil, Vestuário e Calçados;Nacional;vitoria da conquista;-41,00301802233221;-15,21524984639232
Bahia;Extremo Oeste Baiano;13;Fabricação De Produtos Têxteis;Sim;276;17900;0,0154;9329;0,0005;28;Não;519829;0,0179;0,3841304599999995;0,5298;28;0;284;0,0986;Não;266620;0,0;13620921;0,001;0,4277651299999998;0,4502;9859;0,0028;Não;;17414876,2285;;0,0059872587956895;0,0595245300843301;Não;Outros;CNAE Divisão;Têxtil, Vestuário e Calçados;Bahia_Extremo Oeste Baiano_Têxtil, Vestuário e Calçados;;;;
Bahia;Metropolitana de Salvador;13;Fabricação De Produtos Têxteis;Sim;3679;256918;0,0143;9329;0,0056;78;Sim;519829;0,0179;0,2259913399999995;0,6184;76;2;284;0,2746;Não;266620;0,0002;13620921;0,0138;0,3605208699999993;0,4671;9859;0,0079;Não;9642089,0;232135252,3362;0,0;0,0059872587956895;0,0595245300843301;Não;Outros;CNAE Divisão;Têxtil, Vestuário e Calçados;Bahia_Metropolitana de Salvador_Têxtil, Vestuário e Calçados;Regional;salvador;-38,4123800965279;-12,92192852245501
Bahia;Nordeste Baiano;13;Fabricação De Produtos Têxteis;Sim;2981;24468;0,1218;9329;0,0389;57;Sim;519829;0,0179;0,4608257099999993;3,6688;56;1;284;0,2007;Sim;266620;0,0014;13620921;0,0112;0,5821021599999996;2,6003;9859;0,0058;Não;30238523,0;188093282,7437;0,0;0,0059872587956895;0,0595245300843301;Não;Outros;CNAE Divisão;Têxtil, Vestuário e Calçados;Bahia_Nordeste Baiano_Têxtil, Vestuário e Calçados;Estadual;conceicao do coite;-39,27521555466416;-11,4350422989144
Bahia;Sul Baiano;13;Fabricação De Produtos Têxteis;Sim;796;49269;0,0162;9329;0,0014;34;Não;519829;0,0179;0,3555524899999998;0,5832;33;1;284;0,1197;Não;266620;0,0;13620921;0,003;0,3228050299999996;0,5604;9859;0,0034;Não;2213,0;50225512,6011;0,0;0,0059872587956895;0,0595245300843301;Não;Outros;CNAE Divisão;Têxtil, Vestuário e Calçados;Bahia_Sul Baiano_Têxtil, Vestuário e Calçados;Estadual;itabuna;-39,33360351592589;-14,75334873418447
Bahia;Vale São-Franciscano da Bahia;13;Fabricação De Produtos Têxteis;Sim;106;18133;0,0058;9329;0,0001;5;Não;519829;0,0179;0,5021590500000002;0,1613;5;0;284;0,0176;Não;266620;0,0;13620921;0,0004;0,5566084600000005;0,1314;9859;0,0005;Não;;6688322,0298;;0,0059872587956895;0,0595245300843301;Não;Outros;CNAE Divisão;Têxtil, Vestuário e Calçados;Bahia_Vale São-Franciscano da Bahia_Têxtil, Vestuário e Calçados;;;;
Bahia;Centro Norte Baiano;14;Confecção De Artigos Do Vestuário E Acessórios;Sim;1048;83072;0,0126;11879;0,0011;183;Não;519829;0,0229;0,3411763199999995;0,3625;183;0;789;0,2319;Não;523039;0,0;13620921;0,002;0,4601179400000001;0,1771;41691;0,0044;Não;7930,0;14794657,553;0,0;0,0001743924576054;0,0058876936267112;Não;Outros;CNAE Divisão;Têxtil, Vestuário e Calçados;Bahia_Centro Norte Baiano_Têxtil, Vestuário e Calçados;Nacional;santo estevao;-39,38033477252073;-12,44563549431073
Bahia;Centro Sul Baiano;14;Confecção De Artigos Do Vestuário E Acessórios;Sim;4838;70069;0,069;11879;0,0281;143;Sim;519829;0,0229;0,3574300599999995;1,9361;142;1;789;0,1812;Sim;523039;0,0006;13620921;0,0092;0,5089766600000003;0,8823;41691;0,0034;Não;845733,0;68298237,8257;0,0;0,0001743924576054;0,0058876936267112;Não;Outros;CNAE Divisão;Têxtil, Vestuário e Calçados;Bahia_Centro Sul Baiano_Têxtil, Vestuário e Calçados;Nacional;vitoria da conquista;-41,00301802233221;-15,21524984639232
Bahia;Extremo Oeste Baiano;14;Confecção De Artigos Do Vestuário E Acessórios;Sim;168;17900;0,0094;11879;0,0001;19;Não;519829;0,0229;0,3841304599999995;0,2528;19;0;789;0,0241;Não;523039;0,0;13620921;0,0003;0,4277651299999998;0,1401;41691;0,0005;Não;10,0;2371662,6612;0,0;0,0001743924576054;0,0058876936267112;Não;Outros;CNAE Divisão;Têxtil, Vestuário e Calçados;Bahia_Extremo Oeste Baiano_Têxtil, Vestuário e Calçados;;;;
Bahia;Metropolitana de Salvador;14;Confecção De Artigos Do Vestuário E Acessórios;Sim;2429;256918;0,0095;11879;0,0019;299;Sim;519829;0,0229;0,2259913399999995;0,3211;299;0;789;0,379;Não;523039;0,0;13620921;0,0046;0,3605208699999993;0,1582;41691;0,0072;Não;50560,0;34290289,3094;0,0;0,0001743924576054;0,0058876936267112;Não;Outros;CNAE Divisão;Têxtil, Vestuário e Calçados;Bahia_Metropolitana de Salvador_Têxtil, Vestuário e Calçados;Regional;salvador;-38,4123800965279;-12,92192852245501
Bahia;Nordeste Baiano;14;Confecção De Artigos Do Vestuário E Acessórios;Sim;146;24468;0,006;11879;0,0001;33;Não;519829;0,0229;0,4608257099999993;0,1413;33;0;789;0,0418;Não;523039;0,0;13620921;0,0003;0,5821021599999996;0,0653;41691;0,0008;Não;90,0;2061087,7889;0,0;0,0001743924576054;0,0058876936267112;Não;Outros;CNAE Divisão;Têxtil, Vestuário e Calçados;Bahia_Nordeste Baiano_Têxtil, Vestuário e Calçados;Estadual;conceicao do coite;-39,27521555466416;-11,4350422989144
Bahia;Sul Baiano;14;Confecção De Artigos Do Vestuário E Acessórios;Sim;3098;49269;0,0629;11879;0,0164;87;Sim;519829;0,0229;0,3555524899999998;1,7701;85;2;789;0,1103;Sim;523039;0,0004;13620921;0,0059;0,3228050299999996;1,1092;41691;0,0021;Não;350683,0;43734588,8351;0,0;0,0001743924576054;0,0058876936267112;Não;Outros;CNAE Divisão;Têxtil, Vestuário e Calçados;Bahia_Sul Baiano_Têxtil, Vestuário e Calçados;Estadual;itabuna;-39,33360351592589;-14,75334873418447
Bahia;Vale São-Franciscano da Bahia;14;Confecção De Artigos Do Vestuário E Acessórios;Sim;152;18133;0,0084;11879;0,0001;25;Não;519829;0,0229;0,5021590500000002;0,1826;25;0;789;0,0317;Não;523039;0,0;13620921;0,0003;0,5566084600000005;0,097;41691;0,0006;Não;;2145790,0268;;0,0001743924576054;0,0058876936267112;Não;Outros;CNAE Divisão;Têxtil, Vestuário e Calçados;Bahia_Vale São-Franciscano da Bahia_Têxtil, Vestuário e Calçados;;;;
Bahia;Centro Norte Baiano;15;Preparação De Couros E Fabricação De Artefatos De Couro, Artigos Para Viagem E Calçados;Sim;13526;83072;0,1628;37696;0,0584;90;Sim;519829;0,0725;0,3411763199999995;1,4794;86;4;227;0,3965;Sim;321772;0,0068;13620921;0,042;0,4601179400000001;3,7206;8709;0,0103;Sim;24184986,0;214422570,227;0,0;0,018072977389459;0,0502137175487874;Não;Outros;CNAE Divisão;Têxtil, Vestuário e Calçados;Bahia_Centro Norte Baiano_Têxtil, Vestuário e Calçados;Nacional;santo estevao;-39,38033477252073;-12,44563549431073
